county,candidate,votes
ROCK ISLAND,MAXWELL,0
SALINE,MAXWELL,0
SANGAMON,MAXWELL,0
SCHUYLER,MAXWELL,0
ST. CLAIR,MAXWELL,0
STARK,MAXWELL,0
STEPHENSON,MAXWELL,0
TAZEWELL,MAXWELL,0
UNION,MAXWELL,0
VERMILION,MAXWELL,0
WABASH,MAXWELL,0
WASHINGTON,MAXWELL,0
WAYNE,MAXWELL,0
WHITESIDE,MAXWELL,0
WILL,MAXWELL,0
WILLIAMSON,MAXWELL,0
WINNEBAGO,MAXWELL,0
ALEXANDER,REED,0
BOND,REED,0
BROWN,REED,0
BUREAU,REED,1
CARROLL,REED,0
CASS,REED,0
CHAMPAIGN,REED,0
CLARK,REED,0
CLAY,REED,0
CLINTON,REED,0
COOK,REED,6
CRAWFORD,REED,0
CUMBERLAND,REED,0
DeKALB,REED,0
DOUGLAS,REED,0
DuPAGE,REED,0
EFFINGHAM,REED,0
FAYETTE,REED,0
FRANKLIN,REED,0
FULTON,REED,0
GALLATIN,REED,0
GRUNDY,REED,0
HAMILTON,REED,0
HANCOCK,REED,0
HARDIN,REED,0
HENRY,REED,0
JACKSON,REED,0
JASPER,REED,0
JERSEY,REED,0
KANE,REED,1
KANKAKEE,REED,0
KENDALL,REED,0
KNOX,REED,0
LAKE,REED,0
LaSALLE,REED,0
LAWRENCE,REED,0
MACOUPIN,REED,0
MADISON,REED,1
MARION,REED,0
MASON,REED,0
MASSAC,REED,0
McDONOUGH,REED,0
McHENRY,REED,0
McLEAN,REED,0
MENARD,REED,0
MERCER,REED,0
MONROE,REED,0
MONTGOMERY,REED,0
MORGAN,REED,0
PEORIA,REED,0
PERRY,REED,0
PIATT,REED,0
PULASKI,REED,0
PUTNAM,REED,0
RANDOLPH,REED,0
ROCK ISLAND,REED,0
SALINE,REED,0
SANGAMON,REED,0
SCHUYLER,REED,0
ST. CLAIR,REED,0
STARK,REED,0
STEPHENSON,REED,0
TAZEWELL,REED,0
UNION,REED,0
VERMILION,REED,0
WABASH,REED,0
WASHINGTON,REED,0
WAYNE,REED,0
WHITESIDE,REED,0
WILL,REED,1
WILLIAMSON,REED,0
WINNEBAGO,REED,0
ALEXANDER,REED,0
BOND,REED,0
BROWN,REED,0
BUREAU,REED,0
CARROLL,REED,0
CASS,REED,0
CHAMPAIGN,REED,0
CLARK,REED,0
CLAY,REED,0
CLINTON,REED,0
COOK,REED,114
CRAWFORD,REED,0
CUMBERLAND,REED,0
DeKALB,REED,0
DOUGLAS,REED,0
DuPAGE,REED,3
EFFINGHAM,REED,0
FAYETTE,REED,0
FRANKLIN,REED,0
FULTON,REED,1
GALLATIN,REED,0
GRUNDY,REED,0
HAMILTON,REED,0
HANCOCK,REED,0
HARDIN,REED,0
HENRY,REED,0
JACKSON,REED,0
JASPER,REED,0
JERSEY,REED,0
KANE,REED,0
KANKAKEE,REED,0
KENDALL,REED,0
KNOX,REED,0
LAKE,REED,0
LaSALLE,REED,0
LAWRENCE,REED,0
MACOUPIN,REED,0
MADISON,REED,0
MARION,REED,0
MASON,REED,0
MASSAC,REED,0
McDONOUGH,REED,0
McHENRY,REED,0
McLEAN,REED,0
MENARD,REED,0
MERCER,REED,1
MONROE,REED,0
MORGAN,REED,0
PEORIA,REED,0
PIATT,REED,0
PULASKI,REED,0
PUTNAM,REED,0
RANDOLPH,REED,0
ROCK ISLAND,REED,0
SALINE,REED,0
SANGAMON,REED,1
SCHUYLER,REED,0
ST. CLAIR,REED,1
STARK,REED,0
STEPHENSON,REED,0
TAZEWELL,REED,0
UNION,REED,0
VERMILION,REED,0
WABASH,REED,0
WASHINGTON,REED,0
WAYNE,REED,0
WHITESIDE,REED,0
WILL,REED,0
WILLIAMSON,REED,0
WINNEBAGO,REED,0
ALEXANDER,CHEHADE,0
BOND,CHEHADE,0
BROWN,CHEHADE,0
BUREAU,CHEHADE,0
CARROLL,CHEHADE,0
CASS,CHEHADE,0
CHAMPAIGN,CHEHADE,0
CLARK,CHEHADE,0
CLAY,CHEHADE,0
CLINTON,CHEHADE,0
COOK,CHEHADE,0
CRAWFORD,CHEHADE,0
CUMBERLAND,CHEHADE,0
DeKALB,CHEHADE,0
DOUGLAS,CHEHADE,0
DuPAGE,CHEHADE,0
EFFINGHAM,CHEHADE,0
FAYETTE,CHEHADE,0
FRANKLIN,CHEHADE,0
FULTON,CHEHADE,0
GALLATIN,CHEHADE,0
GRUNDY,CHEHADE,0
HAMILTON,CHEHADE,0
HANCOCK,CHEHADE,0
HARDIN,CHEHADE,0
HENRY,CHEHADE,0
JACKSON,CHEHADE,0
JASPER,CHEHADE,0
JERSEY,CHEHADE,0
KANE,CHEHADE,0
KANKAKEE,CHEHADE,0
KENDALL,CHEHADE,0
KNOX,CHEHADE,0
LAKE,CHEHADE,1
LaSALLE,CHEHADE,0
LAWRENCE,CHEHADE,0
MACOUPIN,CHEHADE,0
MADISON,CHEHADE,0
MARION,CHEHADE,0
MASON,CHEHADE,0
MASSAC,CHEHADE,0
McDONOUGH,CHEHADE,0
McHENRY,CHEHADE,0
McLEAN,CHEHADE,0
MENARD,CHEHADE,0
MERCER,CHEHADE,0
MONROE,CHEHADE,0
MORGAN,CHEHADE,0
PEORIA,CHEHADE,0
PIATT,CHEHADE,0
PULASKI,CHEHADE,0
PUTNAM,CHEHADE,0
RANDOLPH,CHEHADE,0
ROCK ISLAND,CHEHADE,0
SALINE,CHEHADE,0
SANGAMON,CHEHADE,1
SCHUYLER,CHEHADE,0
ST. CLAIR,CHEHADE,0
STARK,CHEHADE,0
STEPHENSON,CHEHADE,0
TAZEWELL,CHEHADE,0
UNION,CHEHADE,0
VERMILION,CHEHADE,0
WABASH,CHEHADE,0
WASHINGTON,CHEHADE,0
WAYNE,CHEHADE,0
WHITESIDE,CHEHADE,0
WILL,CHEHADE,0
WILLIAMSON,CHEHADE,0
WINNEBAGO,CHEHADE,0
ALEXANDER,CARY,0
BOND,CARY,0
BROWN,CARY,0
BUREAU,CARY,0
CARROLL,CARY,0
CASS,CARY,0
CHAMPAIGN,CARY,0
CLARK,CARY,0
CLAY,CARY,0
CLINTON,CARY,0
COOK,CARY,13
CRAWFORD,CARY,0
CUMBERLAND,CARY,0
DeKALB,CARY,0
DOUGLAS,CARY,0
DuPAGE,CARY,0
EFFINGHAM,CARY,0
FAYETTE,CARY,0
FRANKLIN,CARY,0
FULTON,CARY,1
GALLATIN,CARY,0
GRUNDY,CARY,0
HAMILTON,CARY,0
HANCOCK,CARY,0
HARDIN,CARY,0
HENRY,CARY,0
JACKSON,CARY,0
JASPER,CARY,0
JERSEY,CARY,0
KANE,CARY,0
KANKAKEE,CARY,0
KENDALL,CARY,0
KNOX,CARY,0
LAKE,CARY,0
LaSALLE,CARY,0
LAWRENCE,CARY,0
MACOUPIN,CARY,0
MADISON,CARY,0
MARION,CARY,0
MASON,CARY,0
MASSAC,CARY,0
McDONOUGH,CARY,0
McHENRY,CARY,0
McLEAN,CARY,0
MENARD,CARY,0
MERCER,CARY,0
MONROE,CARY,0
MORGAN,CARY,0
PEORIA,CARY,0
PIATT,CARY,0
PULASKI,CARY,0
PUTNAM,CARY,0
RANDOLPH,CARY,0
ROCK ISLAND,CARY,0
SALINE,CARY,0
SANGAMON,CARY,0
ST. CLAIR,CARY,0
STARK,CARY,0
STEPHENSON,CARY,0
TAZEWELL,CARY,0
UNION,CARY,0
VERMILION,CARY,0
WASHINGTON,CARY,0
WAYNE,CARY,0
WHITESIDE,CARY,0
WILL,CARY,0
WILLIAMSON,CARY,0
WINNEBAGO,CARY,0
ALEXANDER,ROTH,0
BOND,ROTH,0
BROWN,ROTH,0
BUREAU,ROTH,0
CARROLL,ROTH,0
CASS,ROTH,0
CHAMPAIGN,ROTH,0
CLARK,ROTH,0
CLAY,ROTH,0
CLINTON,ROTH,0
COOK,ROTH,0
CUMBERLAND,ROTH,0
DeKALB,ROTH,0
DOUGLAS,ROTH,0
DuPAGE,ROTH,0
EFFINGHAM,ROTH,0
FAYETTE,ROTH,0
FRANKLIN,ROTH,0
GALLATIN,ROTH,0
GRUNDY,ROTH,0
HAMILTON,ROTH,0
HANCOCK,ROTH,0
HARDIN,ROTH,0
HENRY,ROTH,5
JERSEY,ROTH,0
KANE,ROTH,0
KANKAKEE,ROTH,0
KENDALL,ROTH,0
KNOX,ROTH,0
LAKE,ROTH,0
LAWRENCE,ROTH,0
MACOUPIN,ROTH,0
MADISON,ROTH,0
MARION,ROTH,0
MASON,ROTH,0
MASSAC,ROTH,0
McDONOUGH,ROTH,0
McHENRY,ROTH,0
McLEAN,ROTH,0
MONROE,ROTH,0
MORGAN,ROTH,0
PEORIA,ROTH,0
PIATT,ROTH,0
PULASKI,ROTH,0
PUTNAM,ROTH,0
RANDOLPH,ROTH,0
ROCK ISLAND,ROTH,0
SALINE,ROTH,0
ST. CLAIR,ROTH,0
STARK,ROTH,0
STEPHENSON,ROTH,0
TAZEWELL,ROTH,0
UNION,ROTH,0
VERMILION,ROTH,0
WASHINGTON,ROTH,0
WAYNE,ROTH,0
WHITESIDE,ROTH,0
WILL,ROTH,0
WINNEBAGO,ROTH,0
ALEXANDER,WHITE,0
BOND,WHITE,0
BROWN,WHITE,0
BUREAU,WHITE,0
CARROLL,WHITE,0
CASS,WHITE,0
CHAMPAIGN,WHITE,0
CLARK,WHITE,0
CLAY,WHITE,0
CLINTON,WHITE,0
COOK,WHITE,3
CUMBERLAND,WHITE,0
DeKALB,WHITE,0
DOUGLAS,WHITE,0
DuPAGE,WHITE,0
EFFINGHAM,WHITE,0
FAYETTE,WHITE,0
FRANKLIN,WHITE,0
GALLATIN,WHITE,0
GRUNDY,WHITE,0
HAMILTON,WHITE,0
HANCOCK,WHITE,0
HARDIN,WHITE,0
HENRY,WHITE,0
JERSEY,WHITE,0
KANE,WHITE,0
KANKAKEE,WHITE,0
KENDALL,WHITE,0
KNOX,WHITE,0
LAKE,WHITE,0
LAWRENCE,WHITE,0
MACOUPIN,WHITE,0
MADISON,WHITE,0
MARION,WHITE,0
MASON,WHITE,0
MASSAC,WHITE,0
McDONOUGH,WHITE,0
McHENRY,WHITE,0
McLEAN,WHITE,0
MONROE,WHITE,0
MORGAN,WHITE,0
PEORIA,WHITE,0
PIATT,WHITE,0
PULASKI,WHITE,0
PUTNAM,WHITE,0
RANDOLPH,WHITE,0
ROCK ISLAND,WHITE,1
SALINE,WHITE,0
ST. CLAIR,WHITE,0
STARK,WHITE,0
STEPHENSON,WHITE,0
TAZEWELL,WHITE,0
UNION,WHITE,0
VERMILION,WHITE,0
WASHINGTON,WHITE,0
WAYNE,WHITE,0
WHITESIDE,WHITE,0
WILL,WHITE,0
WINNEBAGO,WHITE,0
ALEXANDER,HAWKINS,0
BOND,HAWKINS,0
BROWN,HAWKINS,0
BUREAU,HAWKINS,0
CARROLL,HAWKINS,0
CASS,HAWKINS,0
CHAMPAIGN,HAWKINS,0
CLARK,HAWKINS,0
CLAY,HAWKINS,0
CLINTON,HAWKINS,0
COOK,HAWKINS,14
CUMBERLAND,HAWKINS,0
DeKALB,HAWKINS,0
DOUGLAS,HAWKINS,0
DuPAGE,HAWKINS,0
EFFINGHAM,HAWKINS,0
FAYETTE,HAWKINS,0
FRANKLIN,HAWKINS,0
GALLATIN,HAWKINS,0
GRUNDY,HAWKINS,0
HAMILTON,HAWKINS,0
HANCOCK,HAWKINS,0
HARDIN,HAWKINS,0
HENRY,HAWKINS,0
JERSEY,HAWKINS,0
KANE,HAWKINS,0
KANKAKEE,HAWKINS,0
KENDALL,HAWKINS,0
KNOX,HAWKINS,0
LAKE,HAWKINS,0
LAWRENCE,HAWKINS,0
MACOUPIN,HAWKINS,0
MADISON,HAWKINS,0
MARION,HAWKINS,0
MASON,HAWKINS,0
MASSAC,HAWKINS,0
McDONOUGH,HAWKINS,0
McHENRY,HAWKINS,0
McLEAN,HAWKINS,0
MONROE,HAWKINS,0
MORGAN,HAWKINS,0
PEORIA,HAWKINS,0
PIATT,HAWKINS,0
PULASKI,HAWKINS,0
PUTNAM,HAWKINS,0
RANDOLPH,HAWKINS,0
ROCK ISLAND,HAWKINS,1
SALINE,HAWKINS,0
ST. CLAIR,HAWKINS,1
STARK,HAWKINS,0
STEPHENSON,HAWKINS,0
TAZEWELL,HAWKINS,0
UNION,HAWKINS,0
VERMILION,HAWKINS,0
WASHINGTON,HAWKINS,0
WAYNE,HAWKINS,0
WHITESIDE,HAWKINS,0
WILL,HAWKINS,0
WINNEBAGO,HAWKINS,0
BUREAU,PROKOPICH,0
CARROLL,PROKOPICH,0
CHAMPAIGN,PROKOPICH,0
CLARK,PROKOPICH,0
CLAY,PROKOPICH,0
CLINTON,PROKOPICH,0
COOK,PROKOPICH,0
CUMBERLAND,PROKOPICH,0
DOUGLAS,PROKOPICH,0
EFFINGHAM,PROKOPICH,0
FAYETTE,PROKOPICH,0
FRANKLIN,PROKOPICH,0
GRUNDY,PROKOPICH,0
HAMILTON,PROKOPICH,0
HARDIN,PROKOPICH,0
HENRY,PROKOPICH,0
JERSEY,PROKOPICH,0
KANE,PROKOPICH,0
KANKAKEE,PROKOPICH,0
KENDALL,PROKOPICH,0
KNOX,PROKOPICH,0
LAKE,PROKOPICH,1
MACOUPIN,PROKOPICH,0
MADISON,PROKOPICH,0
MARION,PROKOPICH,0
McHENRY,PROKOPICH,0
McLEAN,PROKOPICH,0
MONROE,PROKOPICH,1
MORGAN,PROKOPICH,0
PULASKI,PROKOPICH,0
PUTNAM,PROKOPICH,0
RANDOLPH,PROKOPICH,0
ROCK ISLAND,PROKOPICH,0
SALINE,PROKOPICH,0
ST. CLAIR,PROKOPICH,0
STARK,PROKOPICH,0
UNION,PROKOPICH,0
VERMILION,PROKOPICH,0
WASHINGTON,PROKOPICH,0
WAYNE,PROKOPICH,0
WILL,PROKOPICH,2
WINNEBAGO,PROKOPICH,0
BUREAU,STRUCK,0
CARROLL,STRUCK,0
CHAMPAIGN,STRUCK,0
CLARK,STRUCK,0
CLAY,STRUCK,0
CLINTON,STRUCK,0
COOK,STRUCK,1
DOUGLAS,STRUCK,0
EFFINGHAM,STRUCK,0
FAYETTE,STRUCK,0
HAMILTON,STRUCK,0
HARDIN,STRUCK,0
HENRY,STRUCK,0
JERSEY,STRUCK,0
KANKAKEE,STRUCK,0
KENDALL,STRUCK,0
KNOX,STRUCK,0
LAKE,STRUCK,1
MADISON,STRUCK,0
MARION,STRUCK,0
McHENRY,STRUCK,0
McLEAN,STRUCK,0
MONROE,STRUCK,0
PULASKI,STRUCK,0
RANDOLPH,STRUCK,0
ROCK ISLAND,STRUCK,0
ST. CLAIR,STRUCK,0
STARK,STRUCK,0
VERMILION,STRUCK,0
WASHINGTON,STRUCK,0
WAYNE,STRUCK,0
WILL,STRUCK,0
WINNEBAGO,STRUCK,0
BUREAU,FROST,0
CARROLL,FROST,0
CHAMPAIGN,FROST,0
CLARK,FROST,0
CLAY,FROST,0
CLINTON,FROST,0
COOK,FROST,0
DOUGLAS,FROST,0
EFFINGHAM,FROST,0
FAYETTE,FROST,0
HAMILTON,FROST,0
HARDIN,FROST,0
HENRY,FROST,0
JERSEY,FROST,0
KANKAKEE,FROST,0
KENDALL,FROST,0
KNOX,FROST,0
LAKE,FROST,1
MADISON,FROST,0
MARION,FROST,0
McHENRY,FROST,0
McLEAN,FROST,0
MONROE,FROST,0
PULASKI,FROST,0
RANDOLPH,FROST,0
ROCK ISLAND,FROST,0
ST. CLAIR,FROST,0
STARK,FROST,0
VERMILION,FROST,0
WASHINGTON,FROST,0
WAYNE,FROST,0
WILL,FROST,0
WINNEBAGO,FROST,0
BUREAU,CHEHADE,0
CARROLL,CHEHADE,0
CHAMPAIGN,CHEHADE,0
CLARK,CHEHADE,0
CLAY,CHEHADE,0
CLINTON,CHEHADE,0
COOK,CHEHADE,1
DOUGLAS,CHEHADE,0
EFFINGHAM,CHEHADE,0
FAYETTE,CHEHADE,0
HENRY,CHEHADE,0
JERSEY,CHEHADE,0
KANKAKEE,CHEHADE,0
KENDALL,CHEHADE,0
KNOX,CHEHADE,0
LAKE,CHEHADE,0
MADISON,CHEHADE,0
MARION,CHEHADE,0
McHENRY,CHEHADE,0
McLEAN,CHEHADE,0
MONROE,CHEHADE,0
RANDOLPH,CHEHADE,0
ROCK ISLAND,CHEHADE,0
ST. CLAIR,CHEHADE,0
VERMILION,CHEHADE,0
WILL,CHEHADE,1
BUREAU,DURHAM,0
CARROLL,DURHAM,0
CHAMPAIGN,DURHAM,0
CLARK,DURHAM,0
CLAY,DURHAM,0
CLINTON,DURHAM,0
COOK,DURHAM,2
DOUGLAS,DURHAM,0
EFFINGHAM,DURHAM,0
FAYETTE,DURHAM,0
HENRY,DURHAM,0
JERSEY,DURHAM,0
KANKAKEE,DURHAM,0
KENDALL,DURHAM,0
KNOX,DURHAM,0
LAKE,DURHAM,0
MADISON,DURHAM,0
MARION,DURHAM,0
McHENRY,DURHAM,0
McLEAN,DURHAM,0
MONROE,DURHAM,0
RANDOLPH,DURHAM,0
ROCK ISLAND,DURHAM,0
ST. CLAIR,DURHAM,0
VERMILION,DURHAM,0
WILL,DURHAM,0
BUREAU,HOEFLING,0
CARROLL,HOEFLING,0
CHAMPAIGN,HOEFLING,0
CLARK,HOEFLING,0
CLAY,HOEFLING,0
CLINTON,HOEFLING,0
COOK,HOEFLING,3
DOUGLAS,HOEFLING,0
EFFINGHAM,HOEFLING,0
FAYETTE,HOEFLING,0
HENRY,HOEFLING,0
JERSEY,HOEFLING,0
KANKAKEE,HOEFLING,0
KENDALL,HOEFLING,0
KNOX,HOEFLING,0
LAKE,HOEFLING,0
MADISON,HOEFLING,0
MARION,HOEFLING,0
McHENRY,HOEFLING,0
McLEAN,HOEFLING,0
MONROE,HOEFLING,0
RANDOLPH,HOEFLING,0
ROCK ISLAND,HOEFLING,0
ST. CLAIR,HOEFLING,0
VERMILION,HOEFLING,0
WILL,HOEFLING,0
BUREAU,WHITE,0
CARROLL,WHITE,0
CHAMPAIGN,WHITE,0
CLARK,WHITE,0
CLAY,WHITE,0
CLINTON,WHITE,0
COOK,WHITE,8
DOUGLAS,WHITE,0
EFFINGHAM,WHITE,0
FAYETTE,WHITE,0
HENRY,WHITE,0
JERSEY,WHITE,0
KANKAKEE,WHITE,0
KENDALL,WHITE,0
KNOX,WHITE,0
LAKE,WHITE,0
MADISON,WHITE,0
MARION,WHITE,0
McHENRY,WHITE,0
McLEAN,WHITE,0
MONROE,WHITE,0
RANDOLPH,WHITE,0
ROCK ISLAND,WHITE,0
ST. CLAIR,WHITE,0
VERMILION,WHITE,0
WILL,WHITE,0
BUREAU,SCHERRER,0
CARROLL,SCHERRER,0
CHAMPAIGN,SCHERRER,0
CLARK,SCHERRER,0
CLAY,SCHERRER,0
CLINTON,SCHERRER,0
COOK,SCHERRER,5
DOUGLAS,SCHERRER,0
EFFINGHAM,SCHERRER,0
FAYETTE,SCHERRER,0
HENRY,SCHERRER,0
JERSEY,SCHERRER,0
KANKAKEE,SCHERRER,0
KENDALL,SCHERRER,0
KNOX,SCHERRER,0
LAKE,SCHERRER,0
MADISON,SCHERRER,0
MARION,SCHERRER,0
McHENRY,SCHERRER,0
McLEAN,SCHERRER,0
MONROE,SCHERRER,0
RANDOLPH,SCHERRER,0
ROCK ISLAND,SCHERRER,0
ST. CLAIR,SCHERRER,0
VERMILION,SCHERRER,0
WILL,SCHERRER,0
BUREAU,TYREE,0
CARROLL,TYREE,0
CHAMPAIGN,TYREE,0
CLARK,TYREE,0
CLAY,TYREE,0
CLINTON,TYREE,0
COOK,TYREE,3
DOUGLAS,TYREE,0
EFFINGHAM,TYREE,0
FAYETTE,TYREE,0
HENRY,TYREE,0
JERSEY,TYREE,0
KANKAKEE,TYREE,0
KENDALL,TYREE,0
KNOX,TYREE,0
LAKE,TYREE,0
MADISON,TYREE,0
MARION,TYREE,0
McHENRY,TYREE,0
McLEAN,TYREE,0
MONROE,TYREE,0
RANDOLPH,TYREE,0
ROCK ISLAND,TYREE,0
ST. CLAIR,TYREE,0
VERMILION,TYREE,0
WILL,TYREE,0
BUREAU,DURHAM,0
CARROLL,DURHAM,0
CHAMPAIGN,DURHAM,0
CLARK,DURHAM,0
CLAY,DURHAM,0
CLINTON,DURHAM,0
COOK,DURHAM,1
DOUGLAS,DURHAM,0
EFFINGHAM,DURHAM,0
FAYETTE,DURHAM,0
HENRY,DURHAM,0
JERSEY,DURHAM,0
KANKAKEE,DURHAM,0
KENDALL,DURHAM,0
KNOX,DURHAM,0
LAKE,DURHAM,0
MADISON,DURHAM,0
MARION,DURHAM,0
McHENRY,DURHAM,0
McLEAN,DURHAM,0
MONROE,DURHAM,0
RANDOLPH,DURHAM,0
ROCK ISLAND,DURHAM,0
ST. CLAIR,DURHAM,0
VERMILION,DURHAM,0
WILL,DURHAM,0
